Glottocode	Sources	Latitude	Longitude	Family	Macroarea
maun1240	16	-11.66	133.376	Iwaidjan Proper [iwai1246]	australia
gari1253	8	-11.412	132.182	Iwaidjan Proper [iwai1246]	australia
wurr1238	4	-11.364	132.303	Marrku-Wurrugu [marr1257]	australia
amar1271	6	-11.9876	132.878	Iwaidjan Proper [iwai1246]	australia
gunw1252	34	-12.3398	133.358	Gunwinyguan [gunw1250]	australia
iwai1244	23	-11.3379	132.453	Iwaidjan Proper [iwai1246]	australia
nang1259	10	-14.268	131.237	Southern Daly [sout2772]	australia
yaum1237	7	-6.08274	146.841	Nuclear Trans New Guinea [nucl1709]	pacific
xava1240	36	-14.3017	-52.4367	Nuclear-Macro-Je [nucl1710]	southamerica
punu1239	18	-2.67362	11.6714	Atlantic-Congo [atla1278]	africa
swed1254	119	59.800634	17.389526	Indo-European [indo1319]	eurasia
pech1241	9	15.8033	-85.558	Chibchan [chib1249]	northamerica
masa1300	66	-3.1419	36.4573	Nilotic [nilo1247]	africa
myen1241	48	-1.48741	9.50247	Atlantic-Congo [atla1278]	africa
yomb1244	33	-5.1263	12.9657	Atlantic-Congo [atla1278]	africa
koon1244	101	-5.57722	14.4771	Atlantic-Congo [atla1278]	africa
deng1250	13	-3.26337	21.4194	Atlantic-Congo [atla1278]	africa
nkut1238	9	-3.67432	22.6802	Atlantic-Congo [atla1278]	africa
cash1254	41	-9.72027	-71.1733	Pano-Tacanan [pano1259]	southamerica
urar1246	19	-4.44006	-75.4211		southamerica
kuri1259	15	-1.50636	34.5049	Atlantic-Congo [atla1278]	africa
toro1255	7	-13.3028	-67.3931	Pano-Tacanan [pano1259]	southamerica
chig1238	12	-1.04387	29.9122	Atlantic-Congo [atla1278]	africa
masa1322	22	10.0606	15.4748	Afro-Asiatic [afro1255]	africa
bafi1243	26	4.72603	11.0982	Atlantic-Congo [atla1278]	africa
nyam1277	13	-1.6096	30.9156	Atlantic-Congo [atla1278]	africa
mart1254	4	-14.0058	129.837	Western Daly [west2434]	australia
mari1419	5	-14.3819	130.25	Western Daly [west2434]	australia
anja1238	14	-5.45899	145.717	Nuclear Trans New Guinea [nucl1709]	pacific
vute1244	24	6.13603	11.8839	Atlantic-Congo [atla1278]	africa
bena1264	15	-6.09974	145.534	Nuclear Trans New Guinea [nucl1709]	pacific
adam1253	35	8.140326	13.077338	Atlantic-Congo [atla1278]	africa
rund1241	9	-3.022268	29.485248	Atlantic-Congo [atla1278]	africa
kiny1244	66	-1.56771	29.6441	Atlantic-Congo [atla1278]	africa
iama1237	2	-9.45005	150.573	Austronesian [aust1307]	pacific
nyak1260	21	-9.71018	33.7763	Atlantic-Congo [atla1278]	africa
lugu1238	13	-6.86828	37.5557	Atlantic-Congo [atla1278]	africa
nila1242	14	-4.50002	34.3068	Atlantic-Congo [atla1278]	africa
mako1251	34	-10.9906	39.5133	Atlantic-Congo [atla1278]	africa
gogo1263	25	-6.35951	35.4807	Atlantic-Congo [atla1278]	africa
mach1265	2	-9.37101	39.4268	Atlantic-Congo [atla1278]	africa
nyat1246	17	-5.12263	34.6657	Atlantic-Congo [atla1278]	africa
bena1262	31	-9.26671	35.0364	Atlantic-Congo [atla1278]	africa
haya1250	25	-1.70878	31.4846	Atlantic-Congo [atla1278]	africa
nyam1276	24	-5.08559	32.94452	Atlantic-Congo [atla1278]	africa
zara1247	14	-6.87705	38.9258	Atlantic-Congo [atla1278]	africa
sham1280	22	-4.8	38.29	Atlantic-Congo [atla1278]	africa
haaa1252	11	-3.77873	30.4894	Atlantic-Congo [atla1278]	africa
hehe1240	19	-7.71572	35.7255	Atlantic-Congo [atla1278]	africa
ning1274	12	-5.43194	141.158	Nuclear Trans New Guinea [nucl1709]	pacific
iged1239	9	6.95522	8.27362	Atlantic-Congo [atla1278]	africa
akan1250	72	6.34756	-1.33254	Atlantic-Congo [atla1278]	africa
yoru1245	102	7.15345	3.67225	Atlantic-Congo [atla1278]	africa
gour1243	31	11.6711	1.28489	Atlantic-Congo [atla1278]	africa
chiq1248	39	-16.769554	-61.817795	Chiquitano [chiq1253]	southamerica
chip1262	16	-18.73951	-67.89633	Uru-Chipaya [uruc1242]	southamerica
qaqe1238	21	-4.45258	151.702	Baining [bain1263]	pacific
kama1370	9	-6.25829	145.728	Nuclear Trans New Guinea [nucl1709]	pacific
avac1239	15	-13.6081	-48.1336	Tupian [tupi1275]	southamerica
onoo1246	12	-6.19223	147.579	Nuclear Trans New Guinea [nucl1709]	pacific
isth1244	24	16.4548	-94.8444	Otomanguean [otom1299]	northamerica
chac1251	22	-12.133	-66.7164	Pano-Tacanan [pano1259]	southamerica
kalk1245	5	35.3651	72.0533	Indo-European [indo1319]	eurasia
misk1235	32	15.1576	-84.2942	Misumalpan [misu1242]	northamerica
tiwi1244	36	-11.6308	130.949		australia
epen1239	15	4.25877	-77.3566	Chocoan [choc1280]	southamerica
acha1249	27	24.3479	97.7438	Sino-Tibetan [sino1245]	eurasia
awar1248	7	-6.16986	146.372	Nuclear Trans New Guinea [nucl1709]	pacific
lese1243	40	1.3	29.3	Central Sudanic [cent2225]	africa
taga1270	51	14.06	121.747	Austronesian [aust1307]	pacific
mani1292	37	24.4409	93.3426	Sino-Tibetan [sino1245]	eurasia
ward1246	5	-15.4155	132.604	Yangmanic [yang1287]	australia
agua1253	25	-5.30044	-77.9218	Chicham [jiva1245]	southamerica
high1243	29	20.3798	-97.6159	Totonacan [toto1251]	northamerica
nort2780	21	11.0441	-3.0124	Atlantic-Congo [atla1278]	africa
yura1255	29	-16.7479	-65.1224		southamerica
cent2131	36	27.5648	-107.154	Uto-Aztecan [utoa1244]	northamerica
ital1282	38	43.0464	12.6489	Indo-European [indo1319]	eurasia
anka1246	5	-7.19444	145.754	Angan [anga1289]	pacific
ahin1234	9	16.321	120.90003	Austronesian [aust1307]	pacific
poqo1253	18	14.73252	-89.73796	Mayan [maya1287]	northamerica
afad1236	18	12.0551	14.6343	Afro-Asiatic [afro1255]	africa
guin1254	8	7.93196	-8.98843	Mande [mand1469]	africa
libe1247	15	6.92048	-9.96128	Mande [mand1469]	africa
urii1240	6	-6.41993	146.608	Nuclear Trans New Guinea [nucl1709]	pacific
susu1250	23	10.4046	-13.3628	Mande [mand1469]	africa
nank1250	3	-5.80804	146.464	Nuclear Trans New Guinea [nucl1709]	pacific
stan1295	50	48.649	12.4676	Indo-European [indo1319]	eurasia
waor1240	55	-1.12312	-76.683		southamerica
anin1240	17	-13.99904	136.6415	Gunwinyguan [gunw1250]	australia
siss1242	5	11.0916	-2.38217	Atlantic-Congo [atla1278]	africa
west2465	3	10.8561	-2.36423	Atlantic-Congo [atla1278]	africa
tumu1242	10	10.63451	-1.79707	Atlantic-Congo [atla1278]	africa
nucl1593	8	-3.50718	141.488	Kwomtari-Nai [kwom1263]	pacific
pait1247	7	-23.15945	-56.11758	Tupian [tupi1275]	southamerica
sulk1246	13	-5.03471	151.891		pacific
surs1246	14	-3.99078	152.768	Austronesian [aust1307]	pacific
trin1274	33	-15.3331	-65.4096	Arawakan [araw1281]	southamerica
thao1240	12	23.8333	120.93	Austronesian [aust1307]	pacific
lemb1266	7	-4.99504	143.891	Nuclear Trans New Guinea [nucl1709]	pacific
hait1244	45	18.795135	-72.136115	Indo-European [indo1319]	northamerica
djin1253	6	-12.462	134.82	Pama-Nyungan [pama1250]	australia
rapa1244	34	-27.113	-109.342	Austronesian [aust1307]	pacific
siss1243	11	-3.01976	142.049	Austronesian [aust1307]	pacific
akoy1238	8	-7.66067	145.669	Angan [anga1289]	pacific
yeko1240	4	-7.86248	147.463	Nuclear Trans New Guinea [nucl1709]	pacific
djau1244	9	-14.1361	133.002	Gunwinyguan [gunw1250]	australia
susu1251	4	-7.19275	146.561	Angan [anga1289]	pacific
bian1251	7	-7.35942	140.568	Anim [anim1240]	pacific
loxi1235	8	15.8442	-96.6997	Otomanguean [otom1299]	northamerica
daur1238	17	48.0	124.0	Mongolic-Khitan [mong1349]	eurasia
dhan1270	15	-11.9493	135.752	Pama-Nyungan [pama1250]	australia
hual1241	10	-9.57135	-75.594	Quechuan [quec1387]	southamerica
sali1298	30	5.30115	-69.3843	Saliban [sali1297]	southamerica
cube1242	27	1.32382	-70.1939	Tucanoan [tuca1253]	southamerica
carp1235	24	48.1968	20.3129	Indo-European [indo1319]	eurasia
dyul1238	21	10.4536	-4.72007	Mande [mand1469]	africa
egyp1253	40	31.0	31.0	Afro-Asiatic [afro1255]	africa
suda1236	42	17.8021	33.3179	Afro-Asiatic [afro1255]	africa
anua1242	16	7.57714	34.0267	Nilotic [nilo1247]	africa
zand1248	77	4.62047	26.7157	Atlantic-Congo [atla1278]	africa
otuh1238	26	4.16379	32.6641	Nilotic [nilo1247]	africa
moru1253	26	5.1232	30.3287	Central Sudanic [cent2225]	africa
sout2832	35	8.81115	28.0613	Nilotic [nilo1247]	africa
nuer1246	34	8.13911	32.3829	Nilotic [nilo1247]	africa
acol1236	40	3.57738	32.5147	Nilotic [nilo1247]	africa
ndau1241	12	-20.1239	33.1739	Atlantic-Congo [atla1278]	africa
efik1245	28	4.89379	8.38121	Atlantic-Congo [atla1278]	africa
papu1250	28	-2.53482	139.651	Austronesian [aust1307]	pacific
tika1246	29	5.87004	11.6104	Atlantic-Congo [atla1278]	africa
teso1249	18	1.18321	33.9394	Nilotic [nilo1247]	africa
bamb1269	44	12.9	-7.65	Mande [mand1469]	africa
bemb1257	54	-10.6122	29.2993	Atlantic-Congo [atla1278]	africa
malb1235	6	9.78465	-2.90623	Atlantic-Congo [atla1278]	africa
buli1254	20	10.5763	-1.26748	Atlantic-Congo [atla1278]	africa
bura1292	16	10.4822	12.3007	Afro-Asiatic [afro1255]	africa
tewe1238	6	-18.4459	33.8246	Atlantic-Congo [atla1278]	africa
tumb1250	34	-11.3297	33.3738	Atlantic-Congo [atla1278]	africa
chok1245	30	-9.66082	21.3992	Atlantic-Congo [atla1278]	africa
mamb1296	25	-8.86817	31.2269	Atlantic-Congo [atla1278]	africa
saho1246	35	14.75	39.75	Afro-Asiatic [afro1255]	africa
tupi1273	72	-22.807778	-42.106389	Tupian [tupi1275]	southamerica
bain1261	13	12.8672	-16.229	Atlantic-Congo [atla1278]	africa
luok1236	42	-0.93296	34.4896	Nilotic [nilo1247]	africa
djim1235	3	8.36279	-4.45627	Atlantic-Congo [atla1278]	africa
eggo1239	10	8.71442	8.45686	Atlantic-Congo [atla1278]	africa
tigr1271	37	15.3359	38.9266	Afro-Asiatic [afro1255]	africa
ceba1235	29	9.50768	-6.15264	Atlantic-Congo [atla1278]	africa
shii1238	14	-2.55777	28.6122	Atlantic-Congo [atla1278]	africa
busa1253	13	9.91074	4.39929	Mande [mand1469]	africa
moss1236	52	11.95	-1.32	Atlantic-Congo [atla1278]	africa
nugu1242	17	4.63103	11.1837	Atlantic-Congo [atla1278]	africa
ngie1241	10	5.56777	10.1266	Atlantic-Congo [atla1278]	africa
yaou1238	7	6.95282	-5.57851	Mande [mand1469]	africa
bini1246	23	6.40701	5.70426	Atlantic-Congo [atla1278]	africa
fipa1238	14	-7.88963	31.3442	Atlantic-Congo [atla1278]	africa
umbu1257	30	-12.4763	14.4148	Atlantic-Congo [atla1278]	africa
esim1238	10	6.50094	9.86936	Atlantic-Congo [atla1278]	africa
liby1240	34	22.0032	15.0014	Afro-Asiatic [afro1255]	africa
ntch1242	17	9.23971	0.599275	Atlantic-Congo [atla1278]	africa
khmu1256	31	20.2463	101.671	Austroasiatic [aust1305]	eurasia
copt1239	48	29.472	31.2053	Afro-Asiatic [afro1255]	africa
juqu1238	12	16.8912	-95.8484	Mixe-Zoque [mixe1284]	northamerica
kora1292	25	-30.4207	19.7711	Khoe-Kwadi [khoe1240]	africa
iraq1241	41	-4.19948	35.2939	Afro-Asiatic [afro1255]	africa
fwee1238	11	-17.72372	24.43151	Atlantic-Congo [atla1278]	africa
diri1252	17	-18.1681	20.6678	Atlantic-Congo [atla1278]	africa
ngom1268	26	1.45357	20.14148	Atlantic-Congo [atla1278]	africa
fare1241	25	11.0918	-0.81109	Atlantic-Congo [atla1278]	africa
here1253	26	-21.0231	20.5655	Atlantic-Congo [atla1278]	africa
krio1253	10	10.8811	-14.3204	Indo-European [indo1319]	africa
isek1239	12	5.81898	5.5862	Atlantic-Congo [atla1278]	africa
sout2808	5	-25.6272	29.048	Atlantic-Congo [atla1278]	africa
kara1483	22	2.45157	34.2761	Nilotic [nilo1247]	africa
tagw1240	15	8.67053	-5.17372	Atlantic-Congo [atla1278]	africa
kamb1297	30	-1.60827	37.9532	Atlantic-Congo [atla1278]	africa
ngur1263	8	-1.8485	34.6173	Atlantic-Congo [atla1278]	africa
lega1250	9	-3.39007	28.2621	Atlantic-Congo [atla1278]	africa
port1283	52	39.91	-8.1	Indo-European [indo1319]	eurasia
timn1235	32	8.90294	-12.3331	Atlantic-Congo [atla1278]	africa
kabi1261	20	8.96816	0.495023	Atlantic-Congo [atla1278]	africa
fefe1239	37	5.18158	10.1442	Atlantic-Congo [atla1278]	africa
tepo1239	11	5.16267	-7.66346	Kru [krua1234]	africa
kitu1245	11	-4.15654	14.5648	Atlantic-Congo [atla1278]	africa
ewon1239	34	4.21141	11.93646	Atlantic-Congo [atla1278]	africa
lyel1241	8	12.4305	-2.59229	Atlantic-Congo [atla1278]	africa
noma1260	13	4.5893	10.9157	Atlantic-Congo [atla1278]	africa
lozi1239	32	-17.7052	24.7398	Atlantic-Congo [atla1278]	africa
logo1258	18	0.09487	34.729	Atlantic-Congo [atla1278]	africa
mang1383	7	-18.6597	123.769	Pama-Nyungan [pama1250]	australia
fang1246	70	1.723965	11.61454	Atlantic-Congo [atla1278]	africa
ewee1241	87	6.46061	0.814975	Atlantic-Congo [atla1278]	africa
tawa1286	11	13.9878	4.47692	Afro-Asiatic [afro1255]	africa
zarm1239	43	12.8554	2.41173	Songhay [song1307]	africa
mbuk1240	17	-17.6827	22.5026	Atlantic-Congo [atla1278]	africa
izon1238	18	5.17986	5.51702	Ijoid [ijoi1239]	africa
mend1266	30	7.90935	-10.9926	Mande [mand1469]	africa
birw1238	13	-22.17	28.33	Atlantic-Congo [atla1278]	africa
kara1484	6	13.1748	20.6354	Maban [maba1274]	africa
nort2795	19	-20.2513	27.4096	Atlantic-Congo [atla1278]	africa
ndon1254	22	-17.22	17.35	Atlantic-Congo [atla1278]	africa
wame1240	14	12.5421	-13.177	Atlantic-Congo [atla1278]	africa
ogba1241	6	5.25057	6.53895	Atlantic-Congo [atla1278]	africa
tong1318	30	-17.422325	27.103495	Atlantic-Congo [atla1278]	africa
obol1243	15	4.62851	7.81985	Atlantic-Congo [atla1278]	africa
toor1238	6	0.57291	30.6389	Atlantic-Congo [atla1278]	africa
east2426	20	9.33048	-10.5394	Mande [mand1469]	africa
ngas1240	23	9.32042	9.46146	Afro-Asiatic [afro1255]	africa
subi1246	20	-17.5696	24.8867	Atlantic-Congo [atla1278]	africa
ntom1248	18	-1.99062	18.265	Atlantic-Congo [atla1278]	africa
guib1246	9	6.13837	-6.51291	Kru [krua1234]	africa
ngam1268	18	8.57051	15.414	Central Sudanic [cent2225]	africa
kala1384	19	-21.2887	27.401	Atlantic-Congo [atla1278]	africa
tson1249	42	-23.5754	31.8105	Atlantic-Congo [atla1278]	africa
jita1239	14	-1.62681	33.9141	Atlantic-Congo [atla1278]	africa
kele1255	16	0.36906	24.3098	Atlantic-Congo [atla1278]	africa
koro1298	15	14.046	-1.96187	Atlantic-Congo [atla1278]	africa
digo1243	21	-4.62101	39.1752	Atlantic-Congo [atla1278]	africa
yamb1252	7	4.83615	10.9369	Atlantic-Congo [atla1278]	africa
tlin1245	62	59.4447	-135.29	Athabaskan-Eyak-Tlingit [atha1245]	northamerica
mbun1249	16	-14.603	21.9768	Atlantic-Congo [atla1278]	africa
kimb1241	47	-8.97835	14.8893	Atlantic-Congo [atla1278]	africa
aasa1238	9	-4.00679	36.8648	Afro-Asiatic [afro1255]	africa
onaa1245	42	-54.0	-68.5	Chonan [chon1288]	southamerica
boma1246	7	-3.27	17.45	Atlantic-Congo [atla1278]	africa
teke1278	24	-2.384219	15.623277	Atlantic-Congo [atla1278]	africa
waam1244	7	10.5956	1.65318	Atlantic-Congo [atla1278]	africa
bial1238	17	11.0382	1.08259	Atlantic-Congo [atla1278]	africa
nate1242	6	10.5191	1.21879	Atlantic-Congo [atla1278]	africa
anii1245	10	9.11127	1.60169	Atlantic-Congo [atla1278]	africa
lukp1238	8	9.51949	1.66954	Atlantic-Congo [atla1278]	africa
fonn1241	41	7.15484	1.66495	Atlantic-Congo [atla1278]	africa
dend1243	9	11.6682	3.49109	Songhay [song1307]	africa
baat1238	18	9.63186	2.99607	Atlantic-Congo [atla1278]	africa
sarr1246	20	8.50634	17.8785	Central Sudanic [cent2225]	africa
dita1238	11	10.1614	1.18045	Atlantic-Congo [atla1278]	africa
lama1275	15	8.66954	0.833293	Atlantic-Congo [atla1278]	africa
bago1245	6	8.52697	1.41214	Atlantic-Congo [atla1278]	africa
bimo1239	8	10.4575	0.06121	Atlantic-Congo [atla1278]	africa
akas1242	7	8.8858	1.37035	Atlantic-Congo [atla1278]	africa
miyo1238	6	9.94366	1.33302	Atlantic-Congo [atla1278]	africa
moba1244	23	10.9496	0.159565	Atlantic-Congo [atla1278]	africa
konk1269	21	9.82224	0.2783	Atlantic-Congo [atla1278]	africa
tahi1242	42	-17.6485	-149.45	Austronesian [aust1307]	pacific
kase1253	20	11.0824	-1.39076	Atlantic-Congo [atla1278]	africa
oldk1250	6	13.244	75.82	Dravidian [drav1251]	eurasia
suga1248	8	7.12906	12.3779	Atlantic-Congo [atla1278]	africa
shek1244	12	7.27424	35.3922	Ta-Ne-Omotic [gong1255]	africa
kgal1244	17	-24.9208	22.72016	Atlantic-Congo [atla1278]	africa
tsoa1238	29	-19.7974	26.9638	Khoe-Kwadi [khoe1240]	africa
amha1245	68	11.708182	39.543456	Afro-Asiatic [afro1255]	africa
nyih1240	11	-9.4472	32.9057	Atlantic-Congo [atla1278]	africa
nyik1246	4	-10.0231	33.481	Atlantic-Congo [atla1278]	africa
gaaa1244	26	5.65488	-0.18598	Atlantic-Congo [atla1278]	africa
adan1247	23	5.9437	0.13243	Atlantic-Congo [atla1278]	africa
gonj1241	17	8.48801	-0.72757	Atlantic-Congo [atla1278]	africa
jwir1241	1	5.10752	-2.10891	Atlantic-Congo [atla1278]	africa
nzim1238	11	5.1785	-2.81123	Atlantic-Congo [atla1278]	africa
ahan1243	7	4.85147	-1.94657	Atlantic-Congo [atla1278]	africa
wali1263	6	10.0212	-2.31263	Atlantic-Congo [atla1278]	africa
kusa1250	19	10.9703	-0.38756	Atlantic-Congo [atla1278]	africa
vagl1239	10	9.33848	-2.31333	Atlantic-Congo [atla1278]	africa
tamp1252	5	9.75577	-1.35467	Atlantic-Congo [atla1278]	africa
shom1245	23	7.02099	93.8064		eurasia
nort2810	15	5.17103	-8.1409	Kru [krua1234]	africa
kono1268	14	8.67039	-10.9214	Mande [mand1469]	africa
taha1241	23	22.5908	8.73169	Afro-Asiatic [afro1255]	africa
tama1365	7	14.2038	-2.41269	Afro-Asiatic [afro1255]	africa
taya1257	19	16.9232	7.6743	Afro-Asiatic [afro1255]	africa
kitu1246	19	-2.29601	17.1548	Atlantic-Congo [atla1278]	africa
east2652	26	8.67428	41.4395	Afro-Asiatic [afro1255]	africa
kren1239	71	-18.9988	-41.2299	Nuclear-Macro-Je [nucl1710]	southamerica
sang1333	21	-1.52694	11.9098	Atlantic-Congo [atla1278]	africa
boro1277	24	10.6596	35.345	Ta-Ne-Omotic [gong1255]	africa
awng1244	28	10.9819	36.6916	Afro-Asiatic [afro1255]	africa
qima1242	28	12.8119	37.0542	Afro-Asiatic [afro1255]	africa
gumu1244	38	11.05	35.93	Gumuz [gumu1250]	africa
ronn1241	25	9.3	9.02	Afro-Asiatic [afro1255]	africa
juho1239	106	-19.688	20.7673	Kxa [kxaa1236]	africa
huaa1248	37	-24.20022	20.79583	Tuu [tuuu1241]	africa
thar1283	11	-0.13221	38.073	Atlantic-Congo [atla1278]	africa
igoo1238	8	7.25499	0.67846	Atlantic-Congo [atla1278]	africa
tach1250	27	29.7854	-7.77879	Afro-Asiatic [afro1255]	africa
kaby1243	56	36.4103	4.76137	Afro-Asiatic [afro1255]	africa
nort2819	8	12.4182	-4.47538	Mande [mand1469]	africa
sout2840	10	11.5409	-4.26497	Mande [mand1469]	africa
jaku1244	14	2.64582	103.342	Austronesian [aust1307]	eurasia
kama1373	17	-12.2661	-53.4651	Tupian [tupi1275]	southamerica
nafa1258	10	8.00522	-2.51001	Atlantic-Congo [atla1278]	africa
buam1238	15	11.1687	-3.50303	Atlantic-Congo [atla1278]	africa
koti1238	8	-16.4823	39.7602	Atlantic-Congo [atla1278]	africa
temm1241	20	8.967	1.136	Atlantic-Congo [atla1278]	africa
nort2765	7	8.7283	-10.4063	Atlantic-Congo [atla1278]	africa
tara1313	4	24.4003	94.1703	Sino-Tibetan [sino1245]	eurasia
tuvi1240	27	51.7	94.36667	Turkic [turk1311]	eurasia
horp1239	29	31.1026	101.72	Sino-Tibetan [sino1245]	eurasia
asut1235	24	-4.17978	37.8323	Atlantic-Congo [atla1278]	africa
nyor1246	14	0.95294	31.3493	Atlantic-Congo [atla1278]	africa
guan1277	21	28.0	-15.5	Afro-Asiatic [afro1255]	africa
xiri1242	7	-32.72545	18.63332	Khoe-Kwadi [khoe1240]	africa
makh1264	27	-14.8509	38.8052	Atlantic-Congo [atla1278]	africa
rong1268	20	-26.7329	32.6167	Atlantic-Congo [atla1278]	africa
lenj1248	14	-14.7192	28.2581	Atlantic-Congo [atla1278]	africa
lati1261	30	41.9026	12.4502	Indo-European [indo1319]	eurasia
humb1243	8	15.2948	-1.69301	Songhay [song1307]	africa
mash1267	5	-16.7256	22.5983	Atlantic-Congo [atla1278]	africa
gaam1241	36	11.4674	33.9797	Eastern Jebel [east2386]	africa
ifee1241	10	7.63568	1.58494	Atlantic-Congo [atla1278]	africa
weno1238	11	7.40391	-7.24617	Kru [krua1234]	africa
nyab1255	7	6.87615	-6.84428	Kru [krua1234]	africa
godi1239	15	5.3944	-5.82696	Kru [krua1234]	africa
neyo1238	6	4.95048	-6.08043	Kru [krua1234]	africa
atti1239	10	5.9977	-3.8209	Atlantic-Congo [atla1278]	africa
east2398	5	10.4987	-4.52253	Atlantic-Congo [atla1278]	africa
kouy1238	7	7.27375	-6.5685	Kru [krua1234]	africa
wann1242	9	7.88773	-5.82092	Mande [mand1469]	africa
dann1241	33	7.22812	-8.24535	Mande [mand1469]	africa
tana1290	3	63.4046	-143.338	Athabaskan-Eyak-Tlingit [atha1245]	northamerica
uppe1437	12	62.6867	-141.37	Athabaskan-Eyak-Tlingit [atha1245]	northamerica
beav1236	16	56.7984	-120.352	Athabaskan-Eyak-Tlingit [atha1245]	northamerica
seka1250	7	57.4421	-125.664	Athabaskan-Eyak-Tlingit [atha1245]	northamerica
cari1275	26	5.722918	-55.333168	Indo-European [indo1319]	southamerica
nort2745	11	70.498	157.853	Yukaghir [yuka1259]	eurasia
kala1399	48	69.3761	-52.864	Eskimo-Aleut [eski1264]	northamerica
anfi1235	11	8.568	34.647	Ta-Ne-Omotic [gong1255]	africa
arbo1245	12	4.92183	36.7986	Afro-Asiatic [afro1255]	africa
argo1244	19	10.6596	39.756	Afro-Asiatic [afro1255]	africa
burj1242	21	4.44624	38.4646	Afro-Asiatic [afro1255]	africa
char1269	9	6.63946	36.4192	Ta-Ne-Omotic [gong1255]	africa
daas1238	17	4.58879	35.9888	Afro-Asiatic [afro1255]	africa
dime1235	10	6.20951	36.3329	South Omotic [sout2845]	africa
komo1258	28	8.94162	34.0939	Koman [koma1264]	africa
kwam1249	18	9.50836	34.2457	Koman [koma1264]	africa
maba1273	15	9.81455	33.5404	Nilotic [nilo1247]	africa
melo1242	4	6.53916	36.811	Ta-Ne-Omotic [gong1255]	africa
nayi1243	12	6.88202	36.3813	Dizoid [dizo1235]	africa
opuu1239	19	8.47526	33.853	Koman [koma1264]	africa
oyda1235	5	6.13322	36.8541	Ta-Ne-Omotic [gong1255]	africa
shek1245	9	7.05022	35.2826	Dizoid [dizo1235]	africa
suri1267	29	6.03205	35.0823	Surmic [surm1244]	africa
tsam1247	16	5.3097	36.9139	Afro-Asiatic [afro1255]	africa
yems1235	13	7.79821	37.4412	Ta-Ne-Omotic [gong1255]	africa
zays1235	19	5.83747	37.3409	Ta-Ne-Omotic [gong1255]	africa
supy1237	9	11.632	-5.87709	Atlantic-Congo [atla1278]	africa
nava1243	40	36.33	-109.38	Athabaskan-Eyak-Tlingit [atha1245]	northamerica
kask1239	9	61.0	-130.0	Athabaskan-Eyak-Tlingit [atha1245]	northamerica
hdii1240	6	10.942	13.6881	Afro-Asiatic [afro1255]	africa
soko1263	10	11.4634	17.6423	Afro-Asiatic [afro1255]	africa
maor1246	81	-38.2881	176.541	Austronesian [aust1307]	pacific
lowe1425	7	64.8834	-149.451	Athabaskan-Eyak-Tlingit [atha1245]	northamerica
sran1240	32	5.83	-55.33	Indo-European [indo1319]	southamerica
paci1278	5	60.4238	-148.043	Eskimo-Aleut [eski1264]	northamerica
tahl1239	18	58.4498	-130.052	Athabaskan-Eyak-Tlingit [atha1245]	northamerica
